ID	Value
HAD967	State\NN agriculture\NN marketing\NN board\NN has\VBZ made\VBN such\PDT a\DT system\NN with\IN which\WDT the\DT farmers\NNS can\MD directly\RB send\VB the\DT vegetables\NNS to\TO housing\NN societies\NNS .\.
HAD968	It\PRP will\MD begin\VB with\IN the\DT government\NN colonies\NNS .\.
HAD969	Apart\RB from\IN this\DT ,\, the\DT board\NN shall\MD very\RB soon\RB initiate\VB dial-e-vegetable\NN service\NN .\.
HAD970	With\IN this\DT the\DT customers\NNS can\MD place\VB order\NN for\IN the\DT vegetables\NNS through\IN phone\NN .\.
HAD971	Now\RB with\IN this\DT new\JJ system\NN ,\, when\WRB the\DT farmer\NN will\MD directly\RB sell\VB his\PRP$ crop\NN to\TO the\DT consumers\NNS ,\, it\PRP is\VBZ possible\JJ that\IN the\DT rate\NN of\IN the\DT vegetables\NNS shall\MD reduce\VB by\IN 10\CD to\TO 20\CD percent\NN .\.
HAD972	Maharashtra\NNP will\MD be\VB the\DT first\JJ state\NN to\TO start\VB such\PDT a\DT service\NN .\.
HAD973	The\DT central\JJ government\NN fulfilling\VBG its\PRP$ promise\NN on\IN Tuesday\NNP initiated\VBD subsidy\NN transfer\NN plan\NN .\.
HAD974	It\PRP includes\VBZ schemes\NNS such\JJ as\IN post\JJ matric\JJ fellowship\NN scheme\NN for\IN the\DT SC\NN and\CC ST\NN categories\NNS and\CC Indira\NNP Gandhi\NNP maternity\NN assistance\NN scheme\NN .\.
HAD975	As\IN of\IN now\RB cooking\JJ gas\NN ,\, kerosene\NN ,\, manure\NN and\CC food\NN grains\NNS has\VBZ not\RB been\VBN included\VBN in\IN this\DT .\.
HAD976	In\IN the\DT beginning\NN the\DT subsidy\NN of\IN only\RB seven\CD banks\NNS shall\MD be\VB put\VBN in\IN bank\NN accounts\NNS ,\, then\RB gradually\RB the\DT rest\NN of\IN the\DT schemes\NNS shall\MD be\VB included\VBN .\.
HAD977	By\IN the\DT end\NN of\IN 2013\CD the\DT subsidy\NN amount\NN of\IN all\PDT the\DT chosen\JJ schemes\NNS of\IN the\DT districts\NNS of\IN the\DT country\NN shall\MD directly\RB be\VB deposited\VBN into\IN bank\NN accounts\NNS .\.
HAD978	Despite\IN the\DT center\NN `s\POS UPA\NNP government\NN saying\VBG ``\`` your\PRP$ money\NN in\IN your\PRP$ hand\NN ``\`` to\TO be\VB a\DT game\NN changer\NN ,\, but\CC after\IN knowing\VBG the\DT ground\NN reality\NN the\DT central\JJ rural\JJ development\NN minister\NN Jairam\NNP Ramesh\NNP believes\VBZ that\IN it\PRP is\VBZ not\RB a\DT magical\JJ stick\NN .\.
HAD979	Jairam\NNP Ramesh\NNP who\WP came\VBD for\IN initiating\VBG DBT\NNP system\NN related\VBN to\TO subsidy\NN transfer\NN in\IN the\DT eastern\JJ Godavari\NNP district\NN of\IN Andhra\NNP Pradesh\NNP said\VBD that\IN it\PRP is\VBZ a\DT delivery\NN system\NN it\PRP will\MD always\RB require\VB reform\NN .\.
HAD980	The\DT special\JJ thing\NN about\IN Sunday\NNP `s\POS program\NN was\VBD that\IN it\PRP was\VBD associated\VBN to\TO MANREGA\NNP in\IN the\DT form\NN of\IN pilot\NN project\NN .\.
HAD981	Jairam\NNP said\VBD that\IN it\PRP shall\MD be\VB implemented\VBN in\IN the\DT entire\JJ country\NN by\IN August\NNP ,\, 2013\CD .\.
HAD982	During\IN the\DT ceremony\NN the\DT sample\NN was\VBD presented\VBN not\RB only\RB in\IN the\DT account\NN of\IN the\DT beneficiary\NN but\CC also\RB the\DT cash\NN was\VBD handed\VBN personally\RB through\IN micro\NN ATM\NNP .\.
HAD983	It\PRP has\VBZ also\RB proved\VBN unique\JJ in\IN the\DT case\NN of\IN public\JJ distribution\NN system\NN (\( PDS\NNP )\) .\.
HAD984	According\VBG to\TO Jairam\VB this\DT system\NN will\MD help\VB in\IN fighting\VBG back\JJ corruption\NN .\.
HAD985	Andhra\NNP Pradesh\NNP `s\POS chief\JJ minister\NN Kiran\NNP Kumar\NNP Reddy\NNP and\CC other\JJ members\NNS of\IN his\PRP$ cabinet\NN were\VBD present\JJ in\IN the\DT ceremony\NN .\.
HAD986	Reddy\NNP said\VBD that\IN by\IN the\DT end\NN of\IN this\DT year\NN all\DT the\DT 34\CD schemes\NNS of\IN the\DT state\NN shall\MD be\VB linked\VBN with\IN this\DT .\.
HAD987	The\DT central\JJ government\NN has\VBZ started\VBN the\DT DBT\NNP system\NN from\IN 1st\CD January\NNP .\.
HAD988	Under\IN this\DT the\DT money\NN of\IN government\NN `s\POS welfare\NN scheme\NN shall\MD directly\RB be\VB transferred\VBN into\IN the\DT accounts\NNS of\IN approximately\RB two\CD lakh\JJ people\NNS of\IN 20\CD districts\NNS .\.
HAD989	The\DT commission\NN `s\POS member\NN Abhijit\NNP Sen\NNP has\VBZ made\VBN responsible\JJ the\DT mismanagement\NN of\IN the\DT food\NN system\NN for\IN the\DT price\NN rise\NN .\.
HAD990	Abhijit\NNP Sen\NNP says\VBZ that\IN in\IN the\DT recent\JJ years\NNS the\DT prices\NNS of\IN the\DT food\NN grains\NNS have\VBP increased\VBN the\DT most\JJS .\.
HAD991	The\DT reason\NN behind\IN this\DT is\VBZ not\RB the\DT lack\NN of\IN production\NN but\CC the\DT mismanagement\NN of\IN food\NN system\NN .\.
HAD992	The\DT government\NN does\VBZ not\RB have\VB any\DT long\JJ term\NN policy\NN with\IN which\WDT the\DT farmers\NNS can\MD get\VB the\DT guarantee\NN of\IN the\DT appropriate\JJ amount\NN of\IN their\PRP$ produce\NN .\.
HAD993	He\PRP said\VBD that\IN the\DT food\NN system\NN of\IN the\DT country\NN is\VBZ inefficient\JJ in\IN formulating\VBG any\DT such\JJ policy\NN .\.
HAD994	Giving\VBG examples\NNS of\IN the\DT huge\JJ reserves\NNS of\IN wheat\NN ,\, he\PRP said\VBD that\IN the\DT government\NN is\VBZ not\RB willing\JJ to\TO sell\VB it\PRP at\IN the\DT right\JJ price\NN .\.
HAD995	The\DT condition\NN is\VBZ this\DT that\IN the\DT warehouses\NNS do\VBP not\RB have\VB the\DT place\NN to\TO keep\VB it\PRP and\CC new\JJ crop\NN will\MD arrive\VB in\IN few\JJ months\NNS .\.
HAD996	Planning\NNP commission\NN `s\POS member\NN Sen\NNP said\VBD that\IN ,\, there\EX is\VBZ a\DT lot\NN of\IN fluctuation\NN in\IN prices\NNS in\IN the\DT world\NN market\NN today\NN .\.
HAD997	Therefore\RB we\PRP need\VBP to\TO make\VB our\PRP$ rates\NNS more\RBR flexible\JJ .\.
HAD998	With\IN the\DT change\NN in\IN prices\NNS at\IN the\DT world\NN level\NN ,\, there\EX should\MD also\RB be\VB changes\NNS at\IN the\DT domestic\JJ level\NN .\.
HAD999	The\DT changes\NNS in\IN the\DT price\NN require\VBP continuous\JJ monitoring\NN but\CC there\EX is\VBZ no\DT monitoring\NN in\IN the\DT country\NN .\.
HAD1000	Commission\NNP for\IN agricultural\JJ cost\NN and\CC prices\NNS (\( CACP\NNP )\) ,\, must\MD play\VB an\DT important\JJ role\NN in\IN determining\VBG the\DT price\NN rates\NNS .\.
