ID	Value
HAD579	పసుపు\N_NN యొక్క\PSP దుంపల\N_NN పెరుగుదలకు\N_NN వేడి,\N_NN తేమలతో\N_NN కూడిన\V_VM_VNF శీతోష్ణస్థితి\N_NN బాగుంటుంది\V_VM_VF .\RD_PUNC
HAD58	రసాయనిక\N_NN ఎరువులు\N_NN మరియు\CC_CCD క్రిమిసంహారకాల\N_NN యొక్క\PSP పెరుగుతున్న\V_VM_VNF ఉపయోగంవల్ల\N_NN వ్యవసాయపు\JJ పెట్టుబడి\N_NN ముందుగానే\N_NST మిక్కిలి\JJ వేగంగా\RB పెరుగుతున్నదనే\V_VM_VF విషయాన్నికూడా\N_NN ఇక్కడ\N_NST గుర్తుంచుకోవాలి\V_VM_VF .\RD_PUNC
HAD580	శీతోష్ణస్థితి\N_NN ,\RD_PUNC భూస్థితిని\N_NN బట్టి\PSP తడుల\N_NN సంఖ్య\N_NN ఆధారపడి\V_VM_VNF వుంటుంది\V_VM_VF .\RD_PUNC
HAD581	భారీ\JJ నేలల్లో\N_NN 15\QT_QTC నుంచి\PSP 25\QT_QTC మరియు\CC_CCD తేలిక\JJ భూముల్లో\N_NN 30\QT_QTC నుంచి\PSP 40\QT_QTC తడుల\N_NN అవసరం\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD582	తులసీ\N_NN భారతీయ\N-NNP సంస్కృతికి\N_NN సంప్రదాయానికి\N_NN ఒక\QT_QTC అవిభాజ్యభాగం\N_NN .\RD_PUNC
HAD583	శతాబ్దాల\N_NN నుండి\PSP హిందువుల\N-NNP దొడ్లలో\N_NN లభిస్తున్నది\V_VM_VF మరియు\CC_CCD దీని\PR_PRP యొక్క\PSP ఔషధీయ\JJ గుణాలను\N_NN దృష్టిలో\N_NN ఉంచుకొని\V_VM_VNF దీనిని\PR_PRP పవిత్రమైనదిగా\V_VM_VF మరియు\CC_CCD పూజనీయమైనదిగా\V_VM_VF భావింపబడుతున్నది\V_VM_VF .\RD_PUNC
HAD584	తులసి\N_NN లేకుండ\V_VM_VNF మన\PR_PRP జీవితంలోని\N_NN ఏ\DM_DMR సంస్కారమూ\N_NN లేదని\V_VM_VF మన\PR_PRP అందరికి\QT_QTF తెలుసు\V_VM_VF .\RD_PUNC
HAD585	ఆంగ్లంలో\N-NNP ’బేసిల్’\N-NNP అనే\CC_CCS పేరుగల\N_NN ‘లైమిఎసీ’\N-NNP కుటుంబానికి\N_NN చెందిన\V_VM_VNF ఈ\DM_DMD మొక్కయొక్క\N_NN వనస్పతిక\N_NN నామం\N_NN ‘ఓసిమమ్\N-NNP టిన్యూఫలోరమ్’\N-NNP .\RD_PUNC
HAD586	తులసిలో\N_NN కొన్ని\QT_QTF రకాలు\N_NN ’\N_NN ఓసిమమ్\N_NN సెక్టోమ్\N_NN ’\N_NN అనే\CC_CCS పేరుతో\N_NN గుర్తింపబడుతున్నాయి\V_VM_VF .\RD_PUNC
HAD587	ఫ్రాన్సు\N-NNP ,\RD_PUNC ఈజిప్టు\N-NNP ,\RD_PUNC హంగేరి\N-NNP ,\RD_PUNC ఇండొనేషియా\N-NNP ,\RD_PUNC అమెరికా\N-NNP మరియు\CC_CCD ఇజ్రాయిలు\N-NNP మెదలైన\JJ దేశాలలో\N_NN వ్యవసాయ\N_NN రూపంలో\N_NN తులసి\N_NN సాగు\N_NN చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD588	భారతదేశంలోకూడా\N-NNP ఇప్పుడు\N_NST అనేక\QT_QTF ప్రాంతాలలో\N_NN తులసి\N_NN వ్యావసాయిక\JJ సాగును\N_NN చేయసాగారు\V_VM_VF .\RD_PUNC
HAD589	ఉత్తరప్రదేశ్\N-NNP లోని\PSP ఆజమఘడ్\N-NNP లోనే\PSP 5000\QT_QTC మంది\RP_CL కంటె\PSP ఎక్కువ\QT_QTF రైతులు\N_NN తులసి\N_NN వ్యవసాయ\N_NN వృత్తి\N_NN కూడి\V_VM_VNF వున్నారు\V_VM_VF .\RD_PUNC
HAD59	రైతు\N_NN తాను\PR_PRP పొందిన\V_VM_VNF జ్ఞానంతో\N_NN చేతులు\N_NN చాపుకొని\V_VM_VNF కూర్చుంటాడు\V_VM_VF ,\RD_PUNC చివరకు\N_NST విత్తనాల\N_NN సంస్థల\N_NN స్వార్ధాలు\N_NN మరియు\CC_CCD లోభానికి\N_NN బలైపోతారనే\V_VM_VF ఈ\DM_DMD భయం\N_NN నిరాధారం\N_NN కాదు\V_VM_VF .\RD_PUNC
HAD590	రైతులను\N_NN అనుసరించి\V_VM_VNF తులసి\N_NN అయిన\V_VM_VNF వెంటనే\RB బఠాణీ\N_NN నాటుతున్నారు\V_VM_VF మరియు\CC_CCD ఈ\DM_DMD విధంగా\RB రెట్టింపు\N_NN ఆదాయాన్ని\N_NN పొందుతున్నారు\V_VM_VF .\RD_PUNC
HAD591	తులసి\N_NN వ్యావసాయిక\JJ సాగు\N_NN సుమారు\QT_QTF అన్ని\QT_QTF రకాల\N_NN భూములలోను,\N_NN శీతోష్ణస్థితిలోను\N_NN సులభంగా\RB చేయవచ్చు\V_VM_VF .\RD_PUNC
HAD592	దీని\PR_PRP సాగు\N_NN సాధారణంగా\RB పూర్తిగా\RB వర్షపు\JJ నీటిపై\N_NN ఆధారపడుతుంది\V_VM_VF .\RD_PUNC
HAD593	తులసి\N_NN వ్యవసాయానికి\N_NN సరోపయుక్తమైన\JJ సమయం\N_NN జూలై-\N-NNP ఆగష్టు\N-NNP నెలలు\N_NN .\RD_PUNC
HAD594	భూమిలో\N_NN కుళ్ళిన\V_VM_VNF పశువుల\N_NN ఎరువును\N_NN ఉపయోగించాలి\V_VM_VF .\RD_PUNC
HAD595	భూమిని\N_NN కొంచెం\QT_QTF దున్నాలి\V_VM_VF ,\RD_PUNC దీని\PR_PRP వల్ల\PSP నీటి\N_NN ముంపు\N_NN స్థితి\N_NN ఏర్పడదు\V_VM_VF .\RD_PUNC
HAD596	తొలకరి\N_NN తరువాత\N_NST తయారయిన\V_VM_VNF భూమిలో\N_NN విత్తనాలు\N_NN చల్లడం\V_VM_VNG ఉపయోగకరమవుతుంది\V_VM_VF .\RD_PUNC
HAD597	వీటి\PR_PRP విత్తనాలను\N_NN నేరుగా\RB భూమిలో\N_NN చల్లడం\V_VM_VNG ద్వారా\PSP పొలంలో\N_NN వేయవచ్చు\V_VM_VF .\RD_PUNC
HAD598	ఎందుకంటే\CC_CCD దీని\PR_PRP విత్తనాలు\N_NN మిక్కిలి\JJ చిన్నవిగా\RB వుంటాయి\V_VM_VF ఇందువల్ల\CC_CCD వీటి\PR_PRP లోతు\N_NN సుమారు\QT_QTF 0.3\QT_QTC సెం.మీ.\N_NN మాత్రమే\RP_RPD వుంచాలి\V_VM_VF .\RD_PUNC
HAD599	మొక్కలను\N_NN నర్సరీలలో\N_NN తయారుచేసి\V_VM_VNF సాగుచేయవచ్చు\V_VM_VF .\RD_PUNC
HAD6	సెప్టెంబరు\N-NNP 25\QT_QTC నాటి\N_NST అధికారుల\N_NN ప్రకటన\N_NN ద్వారా\PSP అన్ని\QT_QTF గ్రామాలలోని\N_NN రైతులకు\N_NN అక్టోబరు\N-NNP 15\QT_QTC నాటికి\N_NST నష్టపరిహారం\N_NN చెల్లించే\V_VM_VNF నమ్మకం\N_NN ఇవ్వబడింది\V_VM_VF .\RD_PUNC
HAD60	దేశంలోని\N_NN ఐదు\QT_QTC కోట్ల\QT_QTC చెరకును\N_NN ఉత్పత్తి\N_NN చేసే\V_VM_VNF రైతులు\N_NN కేంద్రప్రభుత్వం\N_NN యొక్క\PSP దోషపూరిత\N_NN చెరుకు\N_NN ధర\N_NN మరియు\CC_CCD చక్కెర\N_NN విధానం\N_NN కారణంగా\RP_RPD ఇబ్బందిలో\N_NN ఉన్నారు\V_VM_VF .\RD_PUNC
HAD600	విత్తనాలు\N_NN నాటిన\V_VM_VNF 8\QT_QTC నుంచి\PSP 14\QT_QTC పదునాలుగు\QT_QTC రోజుల\N_NN మధ్య\N_NST మొలకెత్తడం\V_VM_VNG ఆరంభమవుతుంది\V_VM_VF .\RD_PUNC
HAD601	శీతోష్ణస్థితి\N_NN మొక్కల\N_NN విధానం\N_NN ఏర్పాటులలో\N_NN విభిన్నత\JJ కారణంగా\RP_RPD పెరుగుదల\N_NN ఉత్పత్తులలో\N_NN తేడా\N_NN ఉంటుంది\V_VM_VF .\RD_PUNC
HAD602	అయినప్పటికి\CC_CCD ఎరువుల\N_NN ఆవశ్యకత\N_NN భూమి\N_NN యొక్క\PSP విధానం\N_NN మీద\N_NN ఆధారపడుతుంది\V_VM_VF .\RD_PUNC
HAD603	నత్రజని\N_NN ,\RD_PUNC భాస్వరం\N_NN ,\RD_PUNC పొటాష్\N_NN 1:1:1\QT_QTC నిష్పత్తిలో\N_NN ఇవ్వడం\V_VM_VNG ఉపయోగకరంగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD604	కలుపు\N_NN తీసివేయాలి\V_VM_VF .\RD_PUNC
HAD605	తులసికి\N_NN నియమితమైన,\JJ సమానమైన\JJ నీటి\N_NN సరఫరా\N_NN అవసరం\N_NN అవుతుంది\V_VM_VF .\RD_PUNC
HAD606	పొలంలో\N_NN నీటి\N_NN నిలవ\N_NN లేకుండా\V_VM_VNF చూడాలి\V_VM_VF లేకపోతే\V_VM_VNF ఇది\PR_PRP పంటకు\N_NN నష్టం\N_NN కలిగిస్తుందని\V_VM_VF గుర్తుంచుకోవాలి\V_VM_VF .\RD_PUNC
HAD607	పంటను\N_NN కోయటం\V_VM_VNG దాని\PR_PRP ప్రయోజనం\N_NN మీద\N_NN ఆధారపడుతుంది\V_VM_VF .\RD_PUNC
HAD608	తులసిని\N_NN ఆకుల\N_NN కోసమే\PSP సాగు\N_NN చేస్తున్నట్లైతే\V_VM_VNF పూత\N_NN రాకముందే\V_VM_VNF దానిని\PR_PRP కోసివేయాలి\V_VM_VF .\RD_PUNC
HAD609	తులసి\N_NN తైలం\N_NN తీయడానికి\V_VM_VNG పూలతో\N_NN నిండి\V_VM_VNF వున్నపుడు\V_VM_VNF కోత\N_NN కోయాలి\V_VM_VF .\RD_PUNC
HAD61	చెరకు\N_NN ధర\N_NN నిర్ణయించే\V_VM_VNF సమయంలో\N_NN కేంద్ర\N_NN మరియు\CC_CCD రాష్టప్రభుత్వాలు\N_NN వ్యవస్థీకృత\N_NN చక్కెర\N_NN లాబీయొక్క\N_NN ఒత్తిడిలో\N_NN ఉంటున్నాయి\V_VM_VF .\RD_PUNC
HAD610	సాధారణంగా\N_NN జూలై,\N-NNP ఆగష్టులలో\N-NNP నాటినపంట\V_VM_VNF అక్టోబరు-నవంబరు\N-NNP నాటికి\N_NST లభిస్తుంది\V_VM_VF .\RD_PUNC
HAD611	దాని\PR_PRP తరువాత\N_NST రబీపంటను\N_NN నాటవచ్చు\V_VM_VF .\RD_PUNC
HAD612	భారతదేశంలో\N-NNP విశేషమైన\JJ ఆహార\N_NN ధాన్యపంటలు\N_NN గోధుమ\N_NN ,\RD_PUNC వరి\N_NN ,\RD_PUNC మొక్కజొన్న\N_NN ,\RD_PUNC బార్లీ\N_NN ,\RD_PUNC జొన్న\N_NN ,\RD_PUNC సజ్జలు\N_NN .\RD_PUNC
HAD613	గోధుమ\N_NN ప్రపంచ\N_NN ఆహారపంటలలో\N_NN ముఖ్యమైనది\V_VM_VF .\RD_PUNC
HAD614	భారతదేశంలో\N-NNP ఉత్పాదన\N_NN దృష్ట్యా\N_NN ఇది\PR_PRP రెండవ\QT_QTO స్థానంలో\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD615	చపాతీ\N_NN చేయటంలో\V_VM_VNG దీని\PR_PRP ఉపయోగం\N_NN ముఖ్యంగా\RB ఉంటుంది\V_VM_VF .\RD_PUNC
HAD616	దీని\PR_PRP పొట్టు\N_NN యొక్క\PSP వినియోగం\N_NN పశువులకు\N_NN మంచిది\N_NN .\RD_PUNC
HAD617	ఇది\PR_PRP విభిన్నమైన\JJ నేలలో\N_NN సాగు\N_NN చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD618	సారవంతమైన\JJ నల్ల\N_NN నేలలలోకూడా\N_NN గోధుమ\N_NN బాగా\QT_QTF పండుతుంది\V_VM_VF .\RD_PUNC
HAD619	గోధుమ\N_NN సామాన్యంగా\RB మొక్కజొన్న,\N_NN జొన్న,\N_NN సజ్జ,\N_NN పత్తి\N_NN పంటల\N_NN తరువాత\N_NST రబీలో\N_NN నాటబడుతుంది\V_VM_VF .\RD_PUNC
HAD62	ధర\N_NN నిర్ణయం\N_NN కేవలం\QT_QTF చక్కెర\N_NN ధరను\N_NN ఆధారంగా\RB పరిగణించి\V_VM_VNF చేయబడుతుంది\V_VM_VF .\RD_PUNC
HAD620	వరి\N_NN తర్వాత\N_NST కూడా\RP_RPD గోధుమ\N_NN నాటే\V_VM_VNF పద్ధతి\N_NN కూడా\RP_RPD ప్రారంభమైనది\V_VM_VF .\RD_PUNC
HAD621	గోధుమను\N_NN బాగా\RB ఉత్పత్తి\N_NN చేయటానికి\V_VM_VNG రసాయనిక\JJ ఎరువు\N_NN వేయటం\V_VM_VNG ఆవశ్యకం\N_NN .\RD_PUNC
HAD622	నాటటానికి\V_VM_VNG ముందు\N_NST రసాయనిక\JJ ఎరువును\N_NN విత్తనానికి\N_NN 10\QT_QTC సెం\N_NN .మీ\N_NN కింద\N_NST వేయటం\V_VM_VNG వల్ల\PSP పంట\N_NN పెరుగుతుంది\V_VM_VF .\RD_PUNC
HAD623	తడికి\N_NN సాధనాలు\N_NN ఎప్పుడు\PR_PRL ఉంటే\V_VM_VNF అప్పుడు\N_NST రసాయనిక\JJ ఎరువులను\N_NN ఎక్కువ\QT_QTF పరిమాణంలో\N_NN వేయవచ్చు\V_VM_VF .\RD_PUNC
HAD624	సామాన్యంగా\RB నత్రజని\N_NN 80-120\QT_QTC కిలోలు\N_NN భాస్వరం\N_NN 40-60\QT_QTC కిలోలు\N_NN అలాగే\RB పొటాషియం\N_NN 40\QT_QTC కిలోలు\N_NN ప్రతి\JJ హెక్టారుకు\N_NN సిఫారసు\N_NN చేయబడుతున్నది\V_VM_VF .\RD_PUNC
HAD625	భారతదేశపు\N-NNP నేలల్లో\N_NN పొటాషియం\N_NN తగినంత\QT_QTF లభిస్తుంది\V_VM_VF అందుచేత\CC_CCD పొటాషియం\N_NN వేయటం\V_VM_VNG అవసరం\N_NN లేదు\V_VM_VF అని\CC_CCS_UT కొందరు\QT_QTF శాస్త్రవేత్తల\N_NN అభిప్రాయం\N_NN .\RD_PUNC
HAD626	హెక్టారుకు\N_NN 10-20\QT_QTC కిలోల\N_NN పొటాషియం\N_NN వేయటం\V_VM_VNG మిక్కిలి\JJ లాభదాయకమైనది\V_VM_VF .\RD_PUNC
HAD627	సంకరజాతి\N_NN పంటల్లో\N_NN అధిక\QT_QTF రసాయనిక\JJ ఎరువుల\N_NN ఉపయోగం\N_NN చేయవలసిన\V_VM_VNF ఆవశ్యకత\N_NN ఉన్నది\V_VM_VF .\RD_PUNC
HAD628	ఈ\DM_DMD పంటల\N_NN దిగుబడి\N_NN సాధారణ\JJ పంటల\N_NN కంటె\PSP ఎంతో\PR_PRL అధికంగా\RB ఉంటుంది\V_VM_VF అందుకు\CC_CCD ఈ\DM_DMD అధిక\QT_QTF పోషక\N_NN తత్వాలు\N_NN దోహదం\N_NN చేస్తాయి\V_VM_VF .\RD_PUNC
HAD629	నేడు\N_NST గోధుమ\N_NN పొలాల్లో\N_NN జింకు\N_NN లోపం\N_NN పొందబడుతున్నది\V_VM_VF .\RD_PUNC
HAD63	లభించే\V_VM_VNF చక్కెరను\N_NN బట్టి\PSP ప్రతి\JJ క్వింటాలు\N_NN చక్కెర\N_NN ఉత్పాదన\N_NN ధర\N_NN నిర్ణయించబడుతుంది\V_VM_VF అదే\PR_PRP ప్రామాణికంగా\RB పరిగణింపబడుతుంది\V_VM_VF .\RD_PUNC
HAD630	మట్టి\N_NN పరీక్ష\N_NN తర్వాత\N_NST తగరం\N_NN మరియు\CC_CCD ఇతర\JJ పోషక\N_NN తత్వాలను\N_NN ఆవశ్యకతానుసారంగా\N_NN వేయటం\V_VM_VNG అవసరం\N_NN .\RD_PUNC
HAD631	ఉత్తరప్రదేశ్,\N-NNP హర్యానా,\N-NNP పంజాబ్,\N-NNP మధ్యప్రదేశ్‍లలో\N-NNP తగరపులోటు\N_NN పొందటం\V_VM_VNG జరిగింది\V_VM_VF .\RD_PUNC
HAD632	వరి\N_NN భారతదేశపు\N-NNP గొప్ప\JJ పంట\N_NN .\RD_PUNC
HAD633	వరి\N_NN ఉత్పత్తి\N_NN ఇతర\JJ ఆహార\N_NN పంటల\N_NN కంటే\PSP అత్యధికం\QT_QTF .\RD_PUNC
HAD634	వరి\N_NN పొలాలు\N_NN విభిన్న\JJ దశలలో\N_NN ఉంటాయి\V_VM_VF .\RD_PUNC
